step,id,x,y
4900,1,353.81,-381.155
4900,2,645.961,745.425
4900,3,-226.713,452.33
4910,0,-424.948,-251.127
4910,1,354.577,-382.018
4910,2,647.261,746.92
4910,3,-227.244,453.284
4920,0,-425.878,-251.686
4920,1,355.344,-382.881
4920,2,648.561,748.415
4920,3,-227.775,454.237
4930,0,-426.808,-252.245
4930,1,356.111,-383.744
4930,2,649.862,749.911
4930,3,-228.306,455.19
4940,0,-427.738,-252.804
4940,1,356.879,-384.607
4940,2,651.162,751.406
4940,3,-228.837,456.143
4950,0,-428.669,-253.362
4950,1,357.646,-385.469
4950,2,652.462,752.901
4950,3,-229.368,457.097
4960,0,-429.599,-253.921
4960,1,358.413,-386.332
4960,2,653.762,754.396
4960,3,-229.9,458.05
4970,0,-430.529,-254.48
4970,1,359.181,-387.195
4970,2,655.062,755.892
4970,3,-230.431,459.004
4980,0,-431.459,-255.039
4980,1,359.948,-388.058
4980,2,656.362,757.387
4980,3,-230.962,459.957
4990,0,-432.39,-255.598
4990,1,360.715,-388.922
4990,2,657.663,758.883
4990,3,-231.493,460.911
5000,0,-433.32,-256.157
5000,1,361.483,-389.785
5000,2,658.963,760.378
5000,3,-232.024,461.864
5010,0,-434.25,-256.716
5010,1,362.25,-390.648
5010,2,660.263,761.874
5010,3,-232.556,462.818
5020,0,-435.181,-257.275
5020,1,363.018,-391.511
5020,2,661.563,763.369
5020,3,-233.087,463.772
5030,0,-436.111,-257.834
5030,1,363.785,-392.374
5030,2,662.864,764.865
5030,3,-233.618,464.725
5040,0,-437.042,-258.393
5040,1,364.553,-393.237
5040,2,664.164,766.36
5040,3,-234.149,465.679
5050,0,-437.972,-258.953
5050,1,365.321,-394.1
5050,2,665.464,767.856
5050,3,-234.681,466.633
5060,0,-438.903,-259.512
5060,1,366.088,-394.963
5060,2,666.765,769.351
5060,3,-235.212,467.587
5070,0,-439.833,-260.071
5070,1,366.856,-395.827
5070,2,668.065,770.847
5070,3,-235.743,468.541
5080,0,-440.764,-260.63
5080,1,367.624,-396.69
5080,2,669.366,772.342
5080,3,-236.275,469.495
5090,0,-441.695,-261.189
5090,1,368.391,-397.553
5090,2,670.666,773.838
5090,3,-236.806,470.449
5100,0,-442.625,-261.748
5100,1,369.159,-398.416
5100,2,671.966,775.334
5100,3,-237.337,471.403
5110,0,-443.556,-262.308
5110,1,369.927,-399.28
5110,2,673.267,776.829
5110,3,-237.869,472.357
5120,0,-444.487,-262.867
5120,1,370.695,-400.143
5120,2,674.567,778.325
5120,3,-238.4,473.311
5130,0,-445.418,-263.426
5130,1,371.463,-401.006
5130,2,675.868,779.821
5130,3,-238.932,474.265
5140,0,-446.349,-263.985
5140,1,372.23,-401.87
5140,2,677.169,781.316
5140,3,-239.463,475.219
5150,0,-447.279,-264.545
5150,1,372.998,-402.733
5150,2,678.469,782.812
5150,3,-239.994,476.173
5160,0,-448.21,-265.104
5160,1,373.766,-403.596
5160,2,679.77,784.308
5160,3,-240.526,477.127
5170,0,-449.141,-265.663
5170,1,374.534,-404.46
5170,2,681.07,785.804
5170,3,-241.057,478.082
5180,0,-450.072,-266.222
5180,1,375.302,-405.323
5180,2,682.371,787.3
5180,3,-241.589,479.036
5190,0,-451.003,-266.782
5190,1,376.07,-406.187
5190,2,683.672,788.795
5190,3,-242.12,479.99
5200,0,-451.934,-267.341
5200,1,376.838,-407.05
5200,2,684.972,790.291
5200,3,-242.652,480.945
5210,0,-452.865,-267.901
5210,1,377.607,-407.914
5210,2,686.273,791.787
5210,3,-243.183,481.899
5220,0,-453.796,-268.46
5220,1,378.375,-408.777
5220,2,687.574,793.283
5220,3,-243.715,482.854
5230,0,-454.728,-269.019
5230,1,379.143,-409.641
5230,2,688.874,794.779
5230,3,-244.246,483.808
5240,0,-455.659,-269.579
5240,1,379.911,-410.504
5240,2,690.175,796.275
5240,3,-244.778,484.763
5250,0,-456.59,-270.138
5250,1,380.679,-411.368
5250,2,691.476,797.771
5250,3,-245.309,485.717
5260,0,-457.521,-270.698
5260,1,381.448,-412.232
5260,2,692.777,799.267
5260,3,-245.841,486.672
5270,0,-458.452,-271.257
5270,1,382.216,-413.095
5270,2,694.077,800.763
5270,3,-246.373,487.627
5280,0,-459.384,-271.817
5280,1,382.984,-413.959
5280,2,695.378,802.259
5280,3,-246.904,488.581
5290,0,-460.315,-272.376
5290,1,383.752,-414.823
5290,2,696.679,803.755
5290,3,-247.436,489.536
5300,0,-461.246,-272.936
5300,1,384.521,-415.686
5300,2,697.98,805.251
5300,3,-247.967,490.491
5310,0,-462.178,-273.495
5310,1,385.289,-416.55
5310,2,699.281,806.747
5310,3,-248.499,491.446
5320,0,-463.109,-274.055
5320,1,386.058,-417.414
5320,2,700.582,808.243
5320,3,-249.031,492.4
5330,0,-464.041,-274.615
5330,1,386.826,-418.277
5330,2,701.883,809.739
5330,3,-249.562,493.355
5340,0,-464.972,-275.174
5340,1,387.595,-419.141
5340,2,703.183,811.235
5340,3,-250.094,494.31
5350,0,-465.904,-275.734
5350,1,388.363,-420.005
5350,2,704.484,812.731
5350,3,-250.625,495.265
5360,0,-466.835,-276.293
5360,1,389.132,-420.869
5360,2,705.785,814.227
5360,3,-251.157,496.22
5370,0,-467.767,-276.853
5370,1,389.9,-421.732
5370,2,707.086,815.724
5370,3,-251.689,497.175
5380,0,-468.698,-277.413
5380,1,390.669,-422.596
5380,2,708.387,817.22
5380,3,-252.22,498.13
5390,0,-469.63,-277.972
5390,1,391.437,-423.46
5390,2,709.688,818.716
5390,3,-252.752,499.085
5400,0,-470.562,-278.532
5400,1,392.206,-424.324
5400,2,710.989,820.212
5400,3,-253.284,500.04
5410,0,-471.493,-279.092
5410,1,392.975,-425.188
5410,2,712.29,821.708
5410,3,-253.816,500.996
5420,0,-472.425,-279.652
5420,1,393.743,-426.052
5420,2,713.592,823.205
5420,3,-254.347,501.951
5430,0,-473.357,-280.211
5430,1,394.512,-426.916
5430,2,714.893,824.701
5430,3,-254.879,502.906
5440,0,-474.289,-280.771
5440,1,395.281,-427.78
5440,2,716.194,826.197
5440,3,-255.411,503.861
5450,0,-475.22,-281.331
5450,1,396.05,-428.644
5450,2,717.495,827.694
5450,3,-255.943,504.817
5460,0,-476.152,-281.891
5460,1,396.819,-429.508
5460,2,718.796,829.19
5460,3,-256.474,505.772
5470,0,-477.084,-282.45
5470,1,397.587,-430.372
5470,2,720.097,830.686
5470,3,-257.006,506.727
5480,0,-478.016,-283.01
5480,1,398.356,-431.236
5480,2,721.398,832.183
5480,3,-257.538,507.683
5490,0,-478.948,-283.57
5490,1,399.125,-432.1
5490,2,722.7,833.679
5490,3,-258.07,508.638
5500,0,-479.88,-284.13
5500,1,399.894,-432.964
5500,2,724.001,835.176
5500,3,-258.602,509.594
5510,0,-480.812,-284.69
5510,1,400.663,-433.828
5510,2,725.302,836.672
5510,3,-259.133,510.549
5520,0,-481.744,-285.25
5520,1,401.432,-434.692
5520,2,726.603,838.168
5520,3,-259.665,511.505
5530,0,-482.676,-285.81
5530,1,402.201,-435.556
5530,2,727.905,839.665
5530,3,-260.197,512.46
5540,0,-483.608,-286.37
5540,1,402.97,-436.42
5540,2,729.206,841.161
5540,3,-260.729,513.416
5550,0,-484.54,-286.93
5550,1,403.739,-437.284
5550,2,730.507,842.658
5550,3,-261.261,514.372
5560,0,-485.472,-287.489
5560,1,404.508,-438.148
5560,2,731.808,844.154
5560,3,-261.793,515.327
5570,0,-486.404,-288.049
5570,1,405.277,-439.013
5570,2,733.11,845.651
5570,3,-262.325,516.283
5580,0,-487.336,-288.609
5580,1,406.046,-439.877
5580,2,734.411,847.147
5580,3,-262.857,517.239
5590,0,-488.269,-289.169
5590,1,406.816,-440.741
5590,2,735.713,848.644
5590,3,-263.389,518.194
5600,0,-489.201,-289.729
5600,1,407.585,-441.605
5600,2,737.014,850.141
5600,3,-263.92,519.15
5610,0,-490.133,-290.289
5610,1,408.354,-442.469
5610,2,738.315,851.637
5610,3,-264.452,520.106
5620,0,-491.065,-290.849
5620,1,409.123,-443.334
5620,2,739.617,853.134
5620,3,-264.984,521.062
5630,0,-491.998,-291.41
5630,1,409.892,-444.198
5630,2,740.918,854.631
5630,3,-265.516,522.018
5640,0,-492.93,-291.97
5640,1,410.662,-445.062
5640,2,742.22,856.127
5640,3,-266.048,522.974
5650,0,-493.863,-292.53
5650,1,411.431,-445.927
5650,2,743.521,857.624
5650,3,-266.58,523.93
5660,0,-494.795,-293.09
5660,1,412.2,-446.791
5660,2,744.823,859.121
5660,3,-267.112,524.886
5670,0,-495.727,-293.65
5670,1,412.97,-447.655
5670,2,746.124,860.617
5670,3,-267.644,525.842
5680,0,-496.66,-294.21
5680,1,413.739,-448.52
5680,2,747.426,862.114
5680,3,-268.176,526.798
5690,0,-497.592,-294.77
5690,1,414.509,-449.384
5690,2,748.727,863.611
5690,3,-268.708,527.754
5700,0,-498.525,-295.33
5700,1,415.278,-450.248
5700,2,750.029,865.107
5700,3,-269.24,528.71
5710,0,-499.457,-295.89
5710,1,416.048,-451.113
5710,2,751.33,866.604
5710,3,-269.772,529.666
5720,0,-500.39,-296.451
5720,1,416.817,-451.977
5720,2,752.632,868.101
5720,3,-270.304,530.622
5730,0,-501.322,-297.011
5730,1,417.587,-452.842
5730,2,753.934,869.598
5730,3,-270.836,531.579
5740,0,-502.255,-297.571
5740,1,418.356,-453.706
5740,2,755.235,871.095
5740,3,-271.369,532.535
5750,0,-503.188,-298.131
5750,1,419.126,-454.571
5750,2,756.537,872.591
5750,3,-271.901,533.491
5760,0,-504.12,-298.692
5760,1,419.895,-455.435
5760,2,757.838,874.088
5760,3,-272.433,534.448
5770,0,-505.053,-299.252
5770,1,420.665,-456.3
5770,2,759.14,875.585
5770,3,-272.965,535.404
5780,0,-505.986,-299.812
5780,1,421.434,-457.164
5780,2,760.442,877.082
5780,3,-273.497,536.36
5790,0,-506.919,-300.372
5790,1,422.204,-458.029
5790,2,761.744,878.579
5790,3,-274.029,537.317
5800,0,-507.851,-300.933
5800,1,422.974,-458.893
5800,2,763.045,880.076
5800,3,-274.561,538.273
5810,0,-508.784,-301.493
5810,1,423.743,-459.758
5810,2,764.347,881.573
5810,3,-275.093,539.23
5820,0,-509.717,-302.053
5820,1,424.513,-460.622
5820,2,765.649,883.07
5820,3,-275.625,540.186
5830,0,-510.65,-302.614
5830,1,425.283,-461.487
5830,2,766.95,884.567
5830,3,-276.158,541.143
5840,0,-511.583,-303.174
5840,1,426.053,-462.352
5840,2,768.252,886.064
5840,3,-276.69,542.099
5850,0,-512.516,-303.734
5850,1,426.823,-463.216
5850,2,769.554,887.561
5850,3,-277.222,543.056
5860,0,-513.449,-304.295
5860,1,427.592,-464.081
5860,2,770.856,889.058
5860,3,-277.754,544.012
5870,0,-514.381,-304.855
5870,1,428.362,-464.946
5870,2,772.158,890.555
5870,3,-278.286,544.969
5880,0,-515.314,-305.416
5880,1,429.132,-465.81
5880,2,773.46,892.052
5880,3,-278.819,545.926
5890,0,-516.247,-305.976
5890,1,429.902,-466.675
5890,2,774.761,893.549
5890,3,-279.351,546.882
5900,0,-517.18,-306.536
5900,1,430.672,-467.54
5900,2,776.063,895.046
5900,3,-279.883,547.839
5910,0,-518.114,-307.097
5910,1,431.442,-468.404
5910,2,777.365,896.543
5910,3,-280.415,548.796
5920,0,-519.047,-307.657
5920,1,432.212,-469.269
5920,2,778.667,898.04
5920,3,-280.947,549.753
5930,0,-519.98,-308.218
5930,1,432.982,-470.134
5930,2,779.969,899.537
5930,3,-281.48,550.71
5940,0,-520.913,-308.778
5940,1,433.752,-470.999
5940,2,781.271,901.034
5940,3,-282.012,551.666
5950,0,-521.846,-309.339
5950,1,434.522,-471.863
5950,2,782.573,902.532
5950,3,-282.544,552.623
5960,0,-522.779,-309.899
5960,1,435.292,-472.728
5960,2,783.875,904.029
5960,3,-283.076,553.58
5970,0,-523.712,-310.46
5970,1,436.062,-473.593
5970,2,785.177,905.526
5970,3,-283.609,554.537
5980,0,-524.646,-311.02
5980,1,436.832,-474.458
5980,2,786.479,907.023
5980,3,-284.141,555.494
5990,0,-525.579,-311.581
5990,1,437.602,-475.323
5990,2,787.781,908.52
5990,3,-284.673,556.451
6000,0,-526.512,-312.141
6000,1,438.372,-476.188
6000,2,789.083,910.017
6000,3,-285.206,557.408
6010,0,-527.445,-312.702
6010,1,439.142,-477.053
6010,2,790.385,911.515
6010,3,-285.738,558.365
6020,0,-528.379,-313.263
6020,1,439.913,-477.917
6020,2,791.687,913.012
6020,3,-286.27,559.322
6030,0,-529.312,-313.823
6030,1,440.683,-478.782
6030,2,792.989,914.509
6030,3,-286.803,560.279
6040,0,-530.245,-314.384
6040,1,441.453,-479.647
6040,2,794.291,916.007
6040,3,-287.335,561.237
6050,0,-531.179,-314.945
6050,1,442.223,-480.512
6050,2,795.593,917.504
6050,3,-287.867,562.194
6060,0,-532.112,-315.505
6060,1,442.994,-481.377
6060,2,796.895,919.001
6060,3,-288.4,563.151
6070,0,-533.046,-316.066
6070,1,443.764,-482.242
6070,2,798.197,920.498
6070,3,-288.932,564.108
6080,0,-533.979,-316.626
6080,1,444.534,-483.107
6080,2,799.5,921.996
6080,3,-289.465,565.065
6090,0,-534.913,-317.187
6090,1,445.305,-483.972
6090,2,800.802,923.493
6090,3,-289.997,566.023
6100,0,-535.846,-317.748
6100,1,446.075,-484.837
6100,2,802.104,924.991
6100,3,-290.529,566.98
6110,0,-536.78,-318.309
6110,1,446.845,-485.702
6110,2,803.406,926.488
6110,3,-291.062,567.937
6120,0,-537.713,-318.869
6120,1,447.616,-486.567
6120,2,804.708,927.985
6120,3,-291.594,568.895
6130,0,-538.647,-319.43
6130,1,448.386,-487.432
6130,2,806.01,929.483
6130,3,-292.127,569.852
6140,0,-539.58,-319.991
6140,1,449.157,-488.297
6140,2,807.313,930.98
6140,3,-292.659,570.809
6150,0,-540.514,-320.552
6150,1,449.927,-489.162
6150,2,808.615,932.478
6150,3,-293.191,571.767
6160,0,-541.448,-321.112
6160,1,450.698,-490.028
6160,2,809.917,933.975
6160,3,-293.724,572.724
6170,0,-542.381,-321.673
6170,1,451.468,-490.893
6170,2,811.219,935.473
6170,3,-294.256,573.682
6180,0,-543.315,-322.234
6180,1,452.239,-491.758
6180,2,812.522,936.97
6180,3,-294.789,574.639
6190,0,-544.249,-322.795
6190,1,453.009,-492.623
6190,2,813.824,938.468
6190,3,-295.321,575.597
6200,0,-545.182,-323.355
6200,1,453.78,-493.488
6200,2,815.126,939.965
6200,3,-295.854,576.554
6210,0,-546.116,-323.916
6210,1,454.55,-494.353
6210,2,816.429,941.463
6210,3,-296.386,577.512
6220,0,-547.05,-324.477
6220,1,455.321,-495.218
6220,2,817.731,942.96
6220,3,-296.919,578.47
6230,0,-547.984,-325.038
6230,1,456.091,-496.084
6230,2,819.033,944.458
6230,3,-297.451,579.427
6240,0,-548.918,-325.599
6240,1,456.862,-496.949
6240,2,820.336,945.955
6240,3,-297.984,580.385
6250,0,-549.851,-326.16
6250,1,457.633,-497.814
6250,2,821.638,947.453
6250,3,-298.516,581.343
6260,0,-550.785,-326.721
6260,1,458.404,-498.679
6260,2,822.941,948.95
6260,3,-299.049,582.3
6270,0,-551.719,-327.282
6270,1,459.174,-499.545
6270,2,824.243,950.448
6270,3,-299.581,583.258
6280,0,-552.653,-327.842
6280,1,459.945,-500.41
6280,2,825.545,951.946
6280,3,-300.114,584.216
6290,0,-553.587,-328.403
6290,1,460.716,-501.275
6290,2,826.848,953.443
6290,3,-300.647,585.174
6300,0,-554.521,-328.964
6300,1,461.486,-502.14
6300,2,828.15,954.941
6300,3,-301.179,586.132
6310,0,-555.455,-329.525
6310,1,462.257,-503.006
6310,2,829.453,956.439
6310,3,-301.712,587.09
6320,0,-556.389,-330.086
6320,1,463.028,-503.871
6320,2,830.755,957.936
6320,3,-302.244,588.047
6330,0,-557.323,-330.647
6330,1,463.799,-504.736
6330,2,832.058,959.434
6330,3,-302.777,589.005
6340,0,-558.257,-331.208
6340,1,464.57,-505.602
6340,2,833.36,960.932
6340,3,-303.309,589.963
6350,0,-559.191,-331.769
6350,1,465.341,-506.467
6350,2,834.663,962.429
6350,3,-303.842,590.921
6360,0,-560.125,-332.33
6360,1,466.112,-507.332
6360,2,835.965,963.927
6360,3,-304.375,591.879
6370,0,-561.059,-332.891
6370,1,466.882,-508.198
6370,2,837.268,965.425
6370,3,-304.907,592.837
6380,0,-561.993,-333.452
6380,1,467.653,-509.063
6380,2,838.57,966.923
6380,3,-305.44,593.795
6390,0,-562.927,-334.013
6390,1,468.424,-509.929
6390,2,839.873,968.42
6390,3,-305.973,594.753
6400,0,-563.862,-334.574
6400,1,469.195,-510.794
6400,2,841.175,969.918
6400,3,-306.505,595.711
6410,0,-564.796,-335.135
6410,1,469.966,-511.659
6410,2,842.478,971.416
6410,3,-307.038,596.669
6420,0,-565.73,-335.696
6420,1,470.737,-512.525
6420,2,843.781,972.914
6420,3,-307.571,597.628
6430,0,-566.664,-336.257
6430,1,471.508,-513.39
6430,2,845.083,974.412
6430,3,-308.103,598.586
6440,0,-567.599,-336.819
6440,1,472.279,-514.256
6440,2,846.386,975.909
6440,3,-308.636,599.544
6450,0,-568.533,-337.38
6450,1,473.05,-515.121
6450,2,847.688,977.407
6450,3,-309.169,600.502
6460,0,-569.467,-337.941
6460,1,473.822,-515.987
6460,2,848.991,978.905
6460,3,-309.701,601.46
6470,0,-570.401,-338.502
6470,1,474.593,-516.852
6470,2,850.294,980.403
6470,3,-310.234,602.419
6480,0,-571.336,-339.063
6480,1,475.364,-517.718
6480,2,851.596,981.901
6480,3,-310.767,603.377
6490,0,-572.27,-339.624
6490,1,476.135,-518.583
6490,2,852.899,983.399
6490,3,-311.299,604.335
6500,0,-573.204,-340.185
6500,1,476.906,-519.449
6500,2,854.202,984.897
6500,3,-311.832,605.294
6510,0,-574.139,-340.747
6510,1,477.677,-520.315
6510,2,855.505,986.395
6510,3,-312.365,606.252
6520,0,-575.073,-341.308
6520,1,478.448,-521.18
6520,2,856.807,987.892
6520,3,-312.898,607.21
6530,0,-576.008,-341.869
6530,1,479.22,-522.046
6530,2,858.11,989.39
6530,3,-313.43,608.169
6540,0,-576.942,-342.43
6540,1,479.991,-522.911
6540,2,859.413,990.888
6540,3,-313.963,609.127
6550,0,-577.877,-342.991
6550,1,480.762,-523.777
6550,2,860.716,992.386
6550,3,-314.496,610.086
6560,0,-578.811,-343.553
6560,1,481.533,-524.643
6560,2,862.018,993.884
6560,3,-315.029,611.044
6570,0,-579.746,-344.114
6570,1,482.305,-525.508
6570,2,863.321,995.382
6570,3,-315.561,612.003
6580,0,-580.68,-344.675
6580,1,483.076,-526.374
6580,2,864.624,996.88
6580,3,-316.094,612.961
6590,0,-581.615,-345.236
6590,1,483.847,-527.24
6590,2,865.927,998.378
6590,3,-316.627,613.92
6600,0,-582.549,-345.798
6600,1,484.619,-528.105
6600,2,867.23,999.876
6600,3,-317.16,614.878
6610,0,-583.484,-346.359
6610,1,485.39,-528.971
6610,2,868.532,1001.37
6610,3,-317.693,615.837
6620,0,-584.418,-346.92
6620,1,486.161,-529.837
6620,2,869.835,1002.87
6620,3,-318.225,616.795
6630,0,-585.353,-347.481
6630,1,486.933,-530.702
6630,2,871.138,1004.37
6630,3,-318.758,617.754
6640,0,-586.288,-348.043
6640,1,487.704,-531.568
6640,2,872.441,1005.87
6640,3,-319.291,618.713
6650,0,-587.222,-348.604
6650,1,488.476,-532.434
6650,2,873.744,1007.37
6650,3,-319.824,619.671
6660,0,-588.157,-349.165
6660,1,489.247,-533.3
6660,2,875.047,1008.86
6660,3,-320.357,620.63
6670,0,-589.092,-349.727
6670,1,490.019,-534.165
6670,2,876.35,1010.36
6670,3,-320.89,621.589
6680,0,-590.027,-350.288
6680,1,490.79,-535.031
6680,2,877.653,1011.86
6680,3,-321.423,622.548
6690,0,-590.961,-350.849
6690,1,491.562,-535.897
6690,2,878.956,1013.36
6690,3,-321.955,623.506
6700,0,-591.896,-351.411
6700,1,492.333,-536.763
6700,2,880.258,1014.86
6700,3,-322.488,624.465
6710,0,-592.831,-351.972
6710,1,493.105,-537.628
6710,2,881.561,1016.36
6710,3,-323.021,625.424
6720,0,-593.766,-352.534
6720,1,493.876,-538.494
6720,2,882.864,1017.85
6720,3,-323.554,626.383
6730,0,-594.7,-353.095
6730,1,494.648,-539.36
6730,2,884.167,1019.35
6730,3,-324.087,627.342
6740,0,-595.635,-353.656
6740,1,495.419,-540.226
6740,2,885.47,1020.85
6740,3,-324.62,628.3
6750,0,-596.57,-354.218
6750,1,496.191,-541.092
6750,2,886.773,1022.35
6750,3,-325.153,629.259
6760,0,-597.505,-354.779
6760,1,496.963,-541.958
6760,2,888.076,1023.85
6760,3,-325.686,630.218
6770,0,-598.44,-355.341
6770,1,497.734,-542.824
6770,2,889.379,1025.34
6770,3,-326.219,631.177
6780,0,-599.375,-355.902
6780,1,498.506,-543.689
6780,2,890.682,1026.84
6780,3,-326.752,632.136
6790,0,-600.31,-356.464
6790,1,499.278,-544.555
6790,2,891.986,1028.34
6790,3,-327.284,633.095
6800,0,-601.245,-357.025
6800,1,500.049,-545.421
6800,2,893.289,1029.84
6800,3,-327.817,634.054
6810,0,-602.18,-357.587
6810,1,500.821,-546.287
6810,2,894.592,1031.34
6810,3,-328.35,635.013
6820,0,-603.115,-358.148
6820,1,501.593,-547.153
6820,2,895.895,1032.84
6820,3,-328.883,635.972
6830,0,-604.05,-358.71
6830,1,502.364,-548.019
6830,2,897.198,1034.33
6830,3,-329.416,636.931
6840,0,-604.985,-359.271
6840,1,503.136,-548.885
6840,2,898.501,1035.83
6840,3,-329.949,637.89
6850,0,-605.92,-359.833
6850,1,503.908,-549.751
6850,2,899.804,1037.33
6850,3,-330.482,638.85
6860,0,-606.855,-360.394
6860,1,504.68,-550.617
6860,2,901.107,1038.83
6860,3,-331.015,639.809
6870,0,-607.79,-360.956
6870,1,505.452,-551.483
6870,2,902.41,1040.33
6870,3,-331.548,640.768
6880,0,-608.725,-361.517
6880,1,506.223,-552.349
6880,2,903.713,1041.83
6880,3,-332.081,641.727
6890,0,-609.66,-362.079
6890,1,506.995,-553.215
6890,2,905.017,1043.32
6890,3,-332.614,642.686
6900,0,-610.595,-362.64
6900,1,507.767,-554.081
6900,2,906.32,1044.82
6900,3,-333.147,643.646
6910,0,-611.53,-363.202
6910,1,508.539,-554.947
6910,2,907.623,1046.32
6910,3,-333.68,644.605
6920,0,-612.466,-363.764
6920,1,509.311,-555.813
6920,2,908.926,1047.82
6920,3,-334.213,645.564
6930,0,-613.401,-364.325
6930,1,510.083,-556.679
6930,2,910.229,1049.32
6930,3,-334.746,646.523
6940,0,-614.336,-364.887
6940,1,510.855,-557.545
6940,2,911.533,1050.82
6940,3,-335.279,647.483
6950,0,-615.271,-365.448
6950,1,511.627,-558.411
6950,2,912.836,1052.31
6950,3,-335.812,648.442
6960,0,-616.206,-366.01
6960,1,512.399,-559.277
6960,2,914.139,1053.81
6960,3,-336.346,649.401
6970,0,-617.142,-366.572
6970,1,513.171,-560.144
6970,2,915.442,1055.31
6970,3,-336.879,650.361
6980,0,-618.077,-367.133
6980,1,513.943,-561.01
6980,2,916.746,1056.81
6980,3,-337.412,651.32
6990,0,-619.012,-367.695
6990,1,514.715,-561.876
6990,2,918.049,1058.31
6990,3,-337.945,652.28
7000,0,-619.948,-368.257
7000,1,515.487,-562.742
7000,2,919.352,1059.81
7000,3,-338.478,653.239
7010,0,-620.883,-368.818
7010,1,516.259,-563.608
7010,2,920.655,1061.31
7010,3,-339.011,654.198
7020,0,-621.818,-369.38
7020,1,517.031,-564.474
7020,2,921.959,1062.8
7020,3,-339.544,655.158
7030,0,-622.754,-369.942
7030,1,517.803,-565.34
7030,2,923.262,1064.3
7030,3,-340.077,656.117
7040,0,-623.689,-370.503
7040,1,518.575,-566.207
7040,2,924.565,1065.8
7040,3,-340.61,657.077
7050,0,-624.624,-371.065
7050,1,519.347,-567.073
7050,2,925.869,1067.3
7050,3,-341.143,658.036
7060,0,-625.56,-371.627
7060,1,520.119,-567.939
7060,2,927.172,1068.8
7060,3,-341.676,658.996
7070,0,-626.495,-372.189
7070,1,520.891,-568.805
7070,2,928.475,1070.3
7070,3,-342.21,659.956
7080,0,-627.431,-372.75
7080,1,521.663,-569.671
7080,2,929.779,1071.8
7080,3,-342.743,660.915
7090,0,-628.366,-373.312
7090,1,522.436,-570.538
7090,2,931.082,1073.29
7090,3,-343.276,661.875
7100,0,-629.302,-373.874
7100,1,523.208,-571.404
7100,2,932.386,1074.79
7100,3,-343.809,662.834
7110,0,-630.237,-374.436
7110,1,523.98,-572.27
7110,2,933.689,1076.29
7110,3,-344.342,663.794
7120,0,-631.173,-374.997
7120,1,524.752,-573.136
7120,2,934.992,1077.79
7120,3,-344.875,664.754
7130,0,-632.108,-375.559
7130,1,525.524,-574.003
7130,2,936.296,1079.29
7130,3,-345.408,665.714
7140,0,-633.044,-376.121
7140,1,526.297,-574.869
7140,2,937.599,1080.79
7140,3,-345.942,666.673
7150,0,-633.979,-376.683
7150,1,527.069,-575.735
7150,2,938.903,1082.29
7150,3,-346.475,667.633
7160,0,-634.915,-377.245
7160,1,527.841,-576.602
7160,2,940.206,1083.78
7160,3,-347.008,668.593
7170,0,-635.851,-377.806
7170,1,528.614,-577.468
7170,2,941.51,1085.28
7170,3,-347.541,669.552
7180,0,-636.786,-378.368
7180,1,529.386,-578.334
7180,2,942.813,1086.78
7180,3,-348.074,670.512
7190,0,-637.722,-378.93
7190,1,530.158,-579.201
7190,2,944.117,1088.28
7190,3,-348.608,671.472
7200,0,-638.657,-379.492
7200,1,530.931,-580.067
7200,2,945.42,1089.78
7200,3,-349.141,672.432
7210,0,-639.593,-380.054
7210,1,531.703,-580.933
7210,2,946.724,1091.28
7210,3,-349.674,673.392
7220,0,-640.529,-380.616
7220,1,532.475,-581.8
7220,2,948.027,1092.78
7220,3,-350.207,674.352
7230,0,-641.464,-381.177
7230,1,533.248,-582.666
7230,2,949.331,1094.28
7230,3,-350.74,675.312
7240,0,-642.4,-381.739
7240,1,534.02,-583.532
7240,2,950.634,1095.77
7240,3,-351.274,676.271
7250,0,-643.336,-382.301
7250,1,534.792,-584.399
7250,2,951.938,1097.27
7250,3,-351.807,677.231
7260,0,-644.272,-382.863
7260,1,535.565,-585.265
7260,2,953.241,1098.77
7260,3,-352.34,678.191
7270,0,-645.207,-383.425
7270,1,536.337,-586.132
7270,2,954.545,1100.27
7270,3,-352.873,679.151
7280,0,-646.143,-383.987
7280,1,537.11,-586.998
7280,2,955.848,1101.77
7280,3,-353.407,680.111
7290,0,-647.079,-384.549
7290,1,537.882,-587.865
7290,2,957.152,1103.27
7290,3,-353.94,681.071
7300,0,-648.015,-385.111
7300,1,538.655,-588.731
7300,2,958.456,1104.77
7300,3,-354.473,682.031
7310,0,-648.951,-385.673
7310,1,539.427,-589.597
7310,2,959.759,1106.27
7310,3,-355.007,682.991
7320,0,-649.886,-386.235
7320,1,540.2,-590.464
7320,2,961.063,1107.76
7320,3,-355.54,683.951
7330,0,-650.822,-386.797
7330,1,540.972,-591.33
7330,2,962.366,1109.26
7330,3,-356.073,684.912
7340,0,-651.758,-387.359
7340,1,541.745,-592.197
7340,2,963.67,1110.76
7340,3,-356.606,685.872
7350,0,-652.694,-387.921
7350,1,542.517,-593.063
7350,2,964.974,1112.26
7350,3,-357.14,686.832
7360,0,-653.63,-388.483
7360,1,543.29,-593.93
7360,2,966.277,1113.76
7360,3,-357.673,687.792
7370,0,-654.566,-389.045
7370,1,544.063,-594.796
7370,2,967.581,1115.26
7370,3,-358.206,688.752
7380,0,-655.502,-389.607
7380,1,544.835,-595.663
